playerid,PlayerName,Team,G,GS,IP,SV,HLD,FPTS,SPTS,xMLBAMID
15734,Brad Keller,PHI,68,0,68,2.093,16.1189,340.20000000000005,343,641745
24453,Justin Martinez,ARI,20,0,20,0,0.6469,115.1,108,679885
24282,Kai-Wei Teng,HOU,53.62,1.62,60.709,0,6.8207,287.30000000000007,279,678906
15145,Justin Topa,NYY,62,0,62,3.797,11.4388,319.19999999999993,330,623437
13435,Pierce Johnson,CIN,61,0,61,1.048,12.0126,303.7000000000001,294,572955
20997,Eduard Bazardo,SEA,68,0,68,1.074,14.0319,369.20000000000005,359,660825
19911,José Suarez,,49.24,3.24,64.1465,0,3.9621,282.6,282,660761
26252,Erik Miller,BOS,62,0,62,1.2,15.9061,358.79999999999995,341,669062
19574,JoJo Romero,MIL,64,0,64,12.409,9.4502,377.4,373,668941
22630,Keider Montero,DET,32.86,4.86,54.662,0,0.6028,203.60000000000002,209,672456
3096,Kenley Jansen,DET,60,0,60,22.555,4.1731,392.8,381,445276
27626,Eric Orze,MIN,60,0,60,0.949,11.5993,291.29999999999995,288,679358
17878,Dennis Santana,ARI,68,0,68,25.035,5.1293,424.80000000000007,425,642701
24607,Jonathan Bowlan,PHI,58,0,58,0,11.6404,293.1,292,680742
19349,Caleb Ferguson,,53,0,53,0,6.9171,248.00000000000003,244,657571
26410,Alek Manoah,,8.1,8.1,44.9147,0,0,137.29999999999998,144,666201
6984,Luis García,,60,0,60,0,13.3892,311.6,309,472610
10061,Brooks Raley,PHI,62,0,62,1.188,14.1176,324.49999999999994,319,548384
26389,DJ Herz,WSN,21.62,1.62,28.9128,0,0.6466,134.00000000000003,124,687792
14993,Scott Barlow,,60,0,60,4.077,10.9968,306.5,298,605130
17734,Evan Phillips,LAD,28,0,28,0,0.7772,143.90000000000003,137,623465
26048,Sawyer Gipson-Long,DET,18.62,1.62,26.0573,0,0.6028,118.5,119,687830
27814,Shane Drohan,MIL,43.24,3.24,58.468,0,0.621,237.00000000000006,230,675660
18323,Josh Sborz,TEX,58,0,58,0,10.2635,290.3,284,622250
sa3023268,Thomas White,MIA,4.86,4.86,27.702,0,0,112.70000000000005,111,806258
17639,Justin Lawrence,WSN,58,0,58,1.073,11.4424,288,285,664875
27792,Gavin Stone,LAD,15.24,3.24,30.289,0,0.7772,124.80000000000001,128,694813
31760,JR Ritchie,ATL,6.48,6.48,36.936,0,0,125.50000000000001,132,702275
24609,Braydon Fisher,TOR,52,0,52,0,6.7535,249.10000000000005,239,680755
27669,Tanner Gordon,COL,28.48,6.48,57.1998,0,0.6093,157.9,185,685299
14874,Sam Moll,,52,0,52,0,4.5244,215.30000000000004,213,594580
30074,Chase Silseth,TEX,62,0,62,1.042,12.1917,300.59999999999997,297,681217
20020,John Schreiber,NYY,64,0,64,1.055,13.4702,308.00000000000006,310,670167
24614,Victor Vodnik,MIA,64,0,64,23.309,4.0494,382.1,390,680767
32056,Noah Schultz,CHW,4.86,4.86,27.702,0,0,87.2,90,702273
15541,Tyler Rogers,TOR,74,0,74,2.063,17.6577,365.20000000000005,390,643511
21345,Bennett Sousa,HOU,30,0,30,0,0.6558,139.20000000000002,132,656986
19666,Jason Alexander,HOU,20.86,4.86,43.1727,0,0.6558,149.39999999999998,159,669920
24975,Cooper Criswell,SEA,57.24,3.24,71.982,0,7.0202,325.80000000000007,332,681867
26440,Ryan Gusto,MIA,31.24,3.24,45.6022,0,0.6373,168.30000000000007,170,687473
30094,Jordan Wicks,CHC,16.62,1.62,23.9402,0,0.7212,104.90000000000002,105,696136
13594,Robert Stephenson,LAA,36,0,36,0,0.6516,166.70000000000005,160,596112
19742,Anthony Bender,MIA,61,0,61,1.088,12.3402,304.50000000000006,304,669622
25376,Nick Mears,KCR,60,0,60,0,12.3759,293,289,683232
19362,Keegan Akin,BAL,66,0,66,2.935,15.5222,356.1,350,669211
20116,Calvin Faucher,MIA,64,0,64,5.441,11.4666,339.5,337,676534
18548,Sam Hentges,SFG,26,0,26,0,0.6766,136,132,656529
25703,Zak Kent,WSN,54,0,54,0,6.9186,242.60000000000002,244,687849
27636,Mitchell Parker,WSN,35.24,3.24,49.7087,0,0.6466,187.29999999999998,195,680730
27581,Hayden Wesneski,HOU,23.62,1.62,30.994,0,0.6558,140.79999999999998,139,669713
18341,Julian Fernández,,38,0,38,0,0.6466,168.29999999999998,162,642759
17556,Jimmy Herget,COL,77,0,77,1.916,14.5869,330.6,348,623474
21267,Jake Bird,WSN,57,0,57,0,12.2539,298.4,290,656234
18064,Phil Maton,CHC,65,0,65,2.356,14.5752,345.8,335,664208
29887,Tanner McDougal,CHW,22.48,6.48,52.936,0,0.5969,180.90000000000003,184,701780
27974,Cristian Mena,ARI,12.62,1.62,20.18,0,0.6469,92,92,691441
33862,Ty Johnson,TBR,3.24,3.24,18.468,0,0,64.10000000000001,63,694494
17192,Jalen Beeks,TEX,54,0,54,0,6.9496,249.60000000000002,251,656222
30249,Jack Dreyer,LAD,52,0,52,0,8.0834,241.90000000000003,237,676263
19926,Tony Santillan,CIN,70,0,70,4.194,13.2961,343.6,335,663574
24986,Colin Selby,BAL,45,0,45,0,0.6611,199.9,195,681882
30055,Cade Povich,BAL,14.62,1.62,21.8504,0,0.6611,97.9,95,700249
27926,Coleman Crow,MIL,22,0,22,0,0.621,104.5,99,689441
29629,Matt Svanson,STL,65,0,65,7.896,13.3744,359.7,360,694335
29770,Mason Montgomery,PIT,60,0,60,2.146,12.0667,313.5,305,682254
25139,Tim Herrin,CLE,56,0,56,0,10.4573,278.6000000000001,270,682120
20666,Félix Bautista,BAL,11,0,11,0,0.6611,69.30000000000001,63,642585
14706,Anthony Banda,MIN,56,0,56,0.949,9.5695,267.1000000000001,263,607455
25215,Yaramil Hiraldo,BAL,38,0,38,0,0.6611,165.7,162,682274
30250,Jaden Hill,COL,55,0,55,0,9.2154,237.7,249,677955
3548,Liam Hendriks,,34,0,34,0,0,137.50000000000003,133,521230
19407,Ronel Blanco,HOU,13.62,1.62,21.1487,0,0.6558,90.1,87,669854
22051,John King,TEX,56,0,56,0,9.8137,250.30000000000004,271,667463
31738,Josh White,MIA,47,0,47,0,0.6373,196.2,191,687985
27694,Justin Sterner,ATH,65,0,65,8.493,10.2618,326.4,322,686993
31468,Jack Perkins,ATH,24,0,24,0,0.6364,107.10000000000002,102,678022
26214,Chris Murphy,CHW,56,0,56,0,9.1921,246.50000000000006,245,669684
14295,Wandy Peralta,SDP,57,0,57,0,10.2177,270.5999999999999,270,593974
22304,Brenan Hanifee,DET,42,0,42,0,0.6028,173.20000000000002,184,669724
13346,Hoby Milner,SEA,60,0,60,0,13.4622,290.9,298,571948
31508,Caden Dana,LAA,12.96,12.96,72.3249,0,0,207.20000000000005,221,702674
19883,Alex Lange,KCR,52,0,52,0,6.8952,249.10000000000002,243,656638
23237,Juan Mejia,COL,66,0,66,2.874,14.3047,305.10000000000014,312,675848
23293,Codi Heuer,BAL,30,0,30,0,0.679,125.00000000000001,123,676051
17968,Brock Burke,CIN,62,0,62,1.048,12.8437,295.09999999999997,296,656271
17611,Taylor Clarke,ARI,61,0,61,2.26,12.27,294.2000000000001,306,664199
12988,Andrew Chafin,,34,0,34,0,0,145.40000000000003,139,605177
23394,PJ Poulin,WSN,59,0,59,1.154,12.1104,286.5,283,676571
20375,Greg Weissert,BOS,65,0,65,1.086,16.6607,327.6,335,669711
20349,Zack Kelly,BOS,58,0,58,0,12.1976,275.1,274,677161
29863,Ryan Bergert,KCR,24.1,8.1,60.2304,0,0.663,196.10000000000002,207,686701
21741,Javier Assad,CHC,53.24,3.24,67.6977,0,4.8079,275.30000000000007,280,665871
15947,Ryne Stanek,STL,60,0,60,4.512,11.5134,317.8,306,592773
25582,Brady Basso,ATH,26,0,26,0,0.6364,115.5,116,669620
24937,Austin Warren,NYM,48,0,48,0,4.5906,210.80000000000004,211,681810
24580,Josiah Gray,WSN,14.58,14.58,81.744,0,0,230.50000000000006,239,680686
28036,Luke Little,KCR,18,0,18,0,0.7212,85.20000000000002,77,681432
30165,Ricky Tiedemann,TOR,9.62,1.62,17.234,0,0.6494,75.20000000000002,72,694357
20794,Manuel Rodríguez,TBR,16,0,16,0,0.6682,67.80000000000001,67,655889
27668,Brandon Eisert,PIT,36,0,36,0,0.5969,143.50000000000003,142,685126
19924,Bryan Hudson,CHW,34,0,34,0,0.7173,149.40000000000003,143,663542
19205,Jesse Scholtens,TBR,36,0,36,0,0.6682,150.90000000000003,152,669947
29423,Kendry Rojas,MIN,40,0,40,0,0.6406,162.7,162,696070
27470,Emerson Hancock,SEA,48.48,6.48,77.3854,0,0.65,275.70000000000005,286,676106
17381,Matt Gage,SFG,56,0,56,0,10.4194,269.6000000000001,274,657424
6107,Huascar Brazobán,CHW,52,0,52,0,7.4597,238.8,232,623211
23429,JP Sears,SDP,19.24,3.24,33.6981,0,0.6518,125.00000000000001,125,676664
14542,Carlos Estévez,KCR,62,0,62,27.77,3.3201,382.0999999999999,383,608032
31891,Andrew Morris,MIN,24,0,24,0,0.6406,103.30000000000001,106,702193
19531,Jason Foley,SFG,23,0,23,0,0.6766,105.80000000000003,109,671345
24995,Evan Sisk,PIT,40,0,40,0,0.6537,167,167,681895
33980,Jonathan Pintaro,NYM,23.62,1.62,31.234,0,0.7173,136.09999999999997,135,702752
24978,Erik Sabrowski,CLE,63,0,63,0,14.0007,320.6000000000001,299,681870
30170,Chase Petty,CIN,33.24,3.24,48.0001,0,0.6526,153.10000000000002,163,695534
15256,Cole Sulser,TBR,56,0,56,0,10.2907,260.9000000000001,262,642121
27702,Brent Headrick,NYY,42,0,42,0,0.691,180.2,174,687396
25636,Hunter Gaddis,CLE,61,0,61,3.286,12.468,301.9000000000001,300,683769
16977,Trevor Williams,TEX,23.62,1.62,30.6724,0,0.6466,113.69999999999997,119,592866
19320,Joey Lucchesi,,54,0,54,0,7.0374,224.20000000000002,236,664192
19444,Yohan Ramírez,PIT,56,0,56,0,10.0675,266.80000000000007,266,670990
12777,John Brebbia,BOS,35,0,35,0,0,142.7,141,605154
35205,Hagen Smith,CHW,3.24,3.24,18.468,0,0,67.40000000000002,67,696146
16647,Ryan Thompson,ARI,63,0,63,1.13,12.9384,310.40000000000003,324,657044
17859,Adbert Alzolay,,42,0,42,0,0.7173,173.6,170,640470
15042,Tim Mayza,PHI,48,0,48,0,4.1286,202.90000000000003,209,641835
27775,Kyle Nicolas,WSN,42,0,42,0,0.6526,167.2,161,693312
16350,Ryan Borucki,CLE,54,0,54,0,7.3071,271.1,268,621366
22207,DL Hall,MIL,52,0,52,0,6.4581,244.8,238,669084
20070,Bailey Falter,ATL,52.86,4.86,74.0142,0,4.2432,254.2,271,663559
20160,Nate Pearson,KCR,50,0,50,0,4.3723,211.29999999999998,206,663878
31701,Blade Tidwell,SFG,20.24,3.24,35.1543,0,0.6766,130.1,131,694918
31318,Gunnar Hoglund,ATH,28.48,6.48,58.6731,0,0.6364,195.70000000000005,209,680684
30084,Carson Seymour,SFG,17.24,3.24,31.8828,0,0.6766,133.7,138,693313
sa3020336,Braden Nett,ATH,19.24,3.24,34.468,0,0.6364,122.00000000000003,126,804556
5615,Ryan Brasier,,34,0,34,0,0,145.60000000000002,147,518489
31312,Colton Gordon,MIL,24,0,24,0,0.6558,95.60000000000004,95,676467
30016,Joe Rock,ATH,11.62,1.62,19.234,0,0.6682,77,82,697812
15761,Joe Jiménez,ATL,16,0,16,0,0.646,79.4,76,641729
27819,Brandon Young,BAL,18.62,1.62,25.8998,0,0.6611,101.6,104,687064
16835,Brennan Bernardino,COL,58,0,58,0,10.9942,250.10000000000002,262,657514
30140,Ty Madden,DET,15.62,1.62,23.22,0,0.6028,92.50000000000001,95,680744
25310,Peyton Gray,TEX,34,0,34,0,0.6435,142.60000000000002,144,682608
20629,Tyler Phillips,MIA,68,0,68,3.265,15.4148,325.6000000000001,344,663969
29574,Chase Lee,TOR,28,0,28,0,0.6494,130.70000000000005,129,695445
33838,Yariel Rodríguez,TOR,23,0,23,0,0.6494,97.70000000000002,95,684320
24452,Luinder Avila,KCR,42,0,42,0,0.663,165.70000000000002,168,679883
29928,Dylan Dodd,ATL,42,0,42,0,0.646,180.10000000000002,185,689266
15094,Rob Zastryzny,MIL,48,0,48,0,3.9742,208.40000000000003,206,642239
17578,JT Brubaker,SFG,57,0,57,0,11.9981,271.49999999999994,278,664141
32155,John Klein,TOR,33.62,1.62,41.234,0,0.6406,151.00000000000003,155,804619
31741,Mason Barnett,ATH,19.62,1.62,27.0121,0,0.6364,94.40000000000002,97,686930
21527,James McArthur,KCR,20,0,20,0,0.663,87.4,90,663704
19409,Dane Dunning,SEA,13.62,1.62,21.0177,0,0.65,84.5,84,641540
30161,Carlos Rodriguez,MIL,31.62,1.62,39.141,0,0.621,143.60000000000002,142,692230
27707,Mitch Spence,KCR,24,0,24,0,0.663,98.70000000000002,104,687765
26944,Edgardo Henriquez,LAD,46,0,46,0,4.7671,202.40000000000003,197,683618
24862,Ryan Fernandez,STL,40,0,40,0,0.6663,167.9,162,681676
21894,Gregory Santos,,36,0,36,0,0.6766,162.10000000000002,162,666619
21546,Justin Hagenman,NYM,16,0,16,0,0.7173,73.80000000000001,73,663795
27787,Will Klein,LAD,58,0,58,1.263,14.311,295.5,284,694361
26260,Drey Jameson,ARI,24,0,24,0,0.6469,102.90000000000002,103,686753
31614,Gabriel Hughes,COL,27.62,1.62,35.234,0,0.6093,112.5,129,687312
21537,Daniel Lynch IV,KCR,59,0,59,0,10.7571,252.60000000000005,264,663738
21623,Grant Wolfram,BAL,50,0,50,0,4.4076,205.79999999999998,209,664991
19337,Richard Lovelady,WSN,46,0,46,0,0.7173,193.10000000000002,191,663992
33027,Luis Gastelum,STL,28,0,28,0,0.6663,121.10000000000004,122,703725
29318,Welinton Herrera,COL,34,0,34,0,0.6093,131.00000000000003,135,700327
31913,Hayden Harris,COL,50,0,50,0,6.4599,237.2,230,802686
22361,Colin Holderman,CLE,42,0,42,0,0.679,173.9,171,670059
33794,Trey Gibson,BAL,1.62,1.62,9.234,0,0,37.90000000000001,39,694346
30171,Mason Black,KCR,43.24,3.24,58.0285,0,0.663,185.50000000000006,196,696131
26215,Jackson Rutledge,,42,0,42,0,0.6466,157.4,159,671131
20045,Sean Guenther,DET,13,0,13,0,0.6028,59.10000000000001,61,674944
16502,Ryan Yarbrough,NYY,53.62,1.62,61.0106,0,7.1865,244.1000000000001,250,642232
24737,Gus Varland,WSN,46,0,46,0,0.6466,178.20000000000002,178,681402
27765,Yosver Zulueta,BAL,40,0,40,0,0.65,175.20000000000002,170,691172
35309,Dylan Ross,NYM,27,0,27,0,0.7173,118.5,114,697811
19646,Kyle Hart,SDP,48,0,48,0,4.1718,210.20000000000005,213,606996
21520,Hogan Harris,ATH,66,0,66,10.191,11.3082,357.4000000000001,352,663687
25796,Anthony Nunez,BAL,25,0,25,0,0.6611,108.3,106,689296
33821,Philip Abner,SFG,27,0,27,0,0.6469,111.30000000000001,112,691769
17964,Tyler Gilbert,CHW,40,0,40,0,0.5969,146.79999999999998,148,656457
17282,Michael Kopech,,38,0,38,0,0,151.89999999999998,143,656629
31553,Mason Fluharty,TOR,42,0,42,0,0.6494,180.5,175,689254
31764,AJ Blubaugh,HOU,38.62,1.62,46.0042,0,0.6558,169.90000000000006,169,805123
23292,Packy Naughton,,14,0,14,0,0.6663,69.50000000000003,69,676050
22533,Michel Otañez,TEX,18,0,18,0,0.6435,85.60000000000002,80,671305
14524,José Leclerc,,28,0,28,0,0,116.60000000000005,109,600917
26259,Hunter Bigge,TBR,44,0,44,0,0.6682,178.8,173,685801
18403,Enyel De Los Santos,HOU,60,0,60,0,12.2423,273.1,271,660853
33248,Craig Yoho,CLE,42,0,42,0,0.621,175.5,170,684974
13218,Michael Fulmer,NYY,21,0,21,0,0.6766,88.1,85,605242
16061,Cam Booser,TBR,14,0,14,0,0.6682,60.800000000000026,57,592155
17735,Tyler Alexander,TEX,65.62,1.62,72.7568,0,12.8124,296,310,641302
27757,Dax Fulton,MIA,19.62,1.62,27.234,0,0.6373,103.7,107,690978
32026,Drew Sommers,DET,23,0,23,0,0.6028,100.40000000000002,101,805427
31994,Austin Peterson,CLE,17.24,3.24,32.468,0,0.679,111.9,120,804926
30003,Mitch Bratt,ARI,1.62,1.62,9.234,0,0,33.30000000000001,37,683352
30166,Marco Raya,MIN,26,0,26,0,0.6406,106.5,107,694397
20546,Grant Anderson,MIL,56,0,56,0,9.5629,258.8000000000001,254,681982
27681,Ken Waldichuk,WSN,54,0,54,0,9.6018,254.5,250,686610
26413,Porter Hodge,CHC,28,0,28,0,0.7212,126.90000000000003,120,687863
23165,Steven Cruz,KCR,45,0,45,0,0.663,169.39999999999998,169,674444
31886,Duncan Davitt,SFG,26,0,26,0,0.5969,99.6,102,701474
6902,Martín Pérez,ATL,1.62,1.62,8.9398,0,0,33.30000000000001,37,527048
21420,Yerry De los Santos,NYY,40,0,40,0,0.691,152.5,157,660787
21319,Bryce Montes de Oca,,8,0,8,0,0.6466,40.7,39,656755
sa3025613,Ryan Lambert,NYM,36,0,36,0,0.7173,160.60000000000005,152,822038
23150,Osvaldo Bido,,22,0,22,0,0.646,93.30000000000001,93,674370
20517,Nick Sandlin,DET,30,0,30,0,0.6516,116.00000000000001,114,680704
29107,Bradgley Rodriguez,SDP,52,0,52,0,6.7792,223.6,222,699134
21205,Connor Brogdon,CLE,52,0,52,0,7.0621,220.99999999999997,218,641401
19614,Cionel Pérez,NYM,57,0,57,2.309,10.7781,277.9,278,672335
26463,Alex Carrillo,SFG,20,0,20,0,0.7173,80.3,77,692024
18439,Danny Young,ATL,18,0,18,0,0.646,77.40000000000002,77,664849
19481,Tyler Ferguson,CHC,52,0,52,0,6.6185,222.90000000000003,218,621053
13892,Paul Sewald,TOR,62,0,62,14.693,9.4104,352.69999999999993,351,623149
11804,Héctor Neris,,22,0,22,0,0.663,88.9,86,593576
11384,Tommy Kahnle,,46,0,46,0,4.146,185.30000000000004,191,592454
33294,Seth Halvorsen,LAD,50,0,50,0,4.0619,179.7,190,678020
32070,Kohl Drake,ARI,1.62,1.62,9.234,0,0,34.90000000000001,36,684442
sa3023515,Brody Hopkins,TBR,1.62,1.62,9.234,0,0,31.900000000000013,33,811315
27853,Ryan Watson,LAA,42,0,42,0,0.676,160.5,168,670245
29961,Tyler Uberstine,ATL,1.62,1.62,9.234,0,0,33.30000000000001,37,700413
27487,Landon Knack,LAD,15.62,1.62,22.8029,0,0.7772,82.8,82,689017
sa3014709,Tink Hence,STL,1.62,1.62,9.234,0,0,32.90000000000001,34,693311
23455,Hunter Stratton,SDP,30,0,30,0,0.646,119.80000000000001,123,676702
28148,Luis Perales,WSN,21,0,21,0,0.6466,85.1,82,691384
21662,Elvis Alvarado,ATH,54,0,54,2.038,8.8834,247.5,243,665660
31811,Elmer Rodríguez,NYY,8,0,8,0,0.691,39.7,38,695684
30004,McCade Brown,COL,13.24,3.24,27.487,0,0.6093,74.9,82,685326
30142,Doug Nikhazy,CHC,26.62,1.62,34.1273,0,0.679,122.30000000000003,123,680951
14857,Joe Mantiply,TOR,11,0,11,0,0.6494,53.50000000000001,55,573009
25386,Jhony Brito,SDP,18,0,18,0,0.6518,76.80000000000003,79,666745
33826,Yuki Matsui,SDP,44,0,44,0,0.6518,181.8,176,673513
33502,Sean Sullivan,COL,1.62,1.62,9.234,0,0,21.000000000000007,24,807743
30195,Franco Aleman,CLE,22,0,22,0,0.679,88.9,86,680916
20185,Zach Pop,MIA,42,0,42,0,0.6451,153.5,161,647315
sa3019390,Carlos Lagrange,NYY,12,0,12,0,0.691,62.500000000000014,59,801739
20333,Nick Raquet,,32,0,32,0,0.6663,122.40000000000002,126,675919
sa3014860,Evan Reifert,TBR,8,0,8,0,0.6682,38.7,37,682126
18337,Nick Anderson,,40,0,40,0,0.6364,146.2,150,623433
29960,AJ Smith-Shawver,ATL,8,0,8,0,0.646,41.7,40,700363
15043,Lou Trivino III,PHI,24,0,24,0,0.6451,93.90000000000002,94,642152
27483,Bobby Miller,LAD,18,0,18,0,0.7772,80.40000000000002,80,676272
19312,Cal Quantrill,TEX,1.62,1.62,8.4515,0,0,26.500000000000007,30,615698
30031,Julian Aguiar,CIN,27.62,1.62,35.0807,0,0.6526,109.99999999999999,118,687924
19995,Joel Kuhnel,SFG,11,0,11,0,0.6364,48.900000000000006,53,669270
25501,Paxton Schultz,WSN,28,0,28,0,0.6466,108.80000000000005,109,687606
16703,Julian Merryweather,MIN,16,0,16,0,0.6406,66.80000000000001,66,657240
31959,Jake Bennett,BOS,18,0,18,0,0.676,70.20000000000002,75,687562
sa3018280,Ryan Webb,CLE,1.62,1.62,9.234,0,0,27.30000000000001,31,669067
13133,Derek Law,ARI,17,0,17,0,0.6469,70.00000000000001,72,571882
14332,Joel Payamps,ATL,55,0,55,0,9.7706,260.5,264,606303
33628,Mitch Farris,LAA,1.62,1.62,9.0841,0,0,34.90000000000001,36,815083
19330,Matt Festa,CLE,60,0,60,0,12.6755,288,284,670036
18674,Jake Woodford,TBR,24,0,24,0,0.621,93.70000000000002,99,663765
sa3016584,Henry Baez,ATH,10,0,10,0,0.6364,43.7,45,692013
sa3020798,Pete Hansen,STL,1.62,1.62,9.234,0,0,31.30000000000001,35,677337
25918,Zack Thompson,STL,12,0,12,0,0.6663,57.90000000000001,57,668868
sa3009716,Angel Bastardo,BOS,10,0,10,0,0.6494,50.300000000000004,49,682785
19222,Lake Bachar,PIT,52,0,52,0,6.6274,230.30000000000004,228,669199
31910,Brycen Mautz,STL,16,0,16,0,0.6663,68.80000000000001,68,802408
25550,Matt Waldron,WSN,1.62,1.62,9.1046,0,0,33.30000000000001,37,663362
17888,Tayler Saucedo,LAA,25,0,25,0,0.6516,97.69999999999999,98,642048
sa3020389,Shane Murphy,CHW,21,0,21,0,0.5969,77.3,82,690294
21620,Jake Cousins,LAD,8,0,8,0,0.7772,38.7,37,664776
26079,Beau Brieske,DET,24,0,24,0,0.6028,95.90000000000002,96,689225
6175,Albert Suárez,,21,0,21,0,0.6611,82.9,85,544150
30180,Travis Adams,MIN,31.24,3.24,46.1543,0,0.6406,159.20000000000002,172,701519
24930,Ethan Roberts,CHC,42,0,42,0,0.7212,158,157,681799
23779,Justin Bruihl,STL,54,0,54,0,9.8943,246,250,677865
sa3015433,Jean Cabrera,,1.62,1.62,9.234,0,0,28.30000000000001,32,691893
25589,Sammy Peralta,LAA,10,0,10,0,0.621,46.7,48,671111
33908,José Fermin,LAA,26,0,26,0,0.6516,96.79999999999998,94,820862
31616,David Morgan,SDP,58,0,58,0,11.7622,283.70000000000005,280,688158
27649,Connor Phillips,CIN,58,0,58,0,10.4083,267.00000000000006,260,683175
sa3018253,Ben Kudrna,KCR,9.62,1.62,17.234,0,0.663,60.40000000000002,65,695667
20385,Isaac Mattson,PIT,61,0,61,5.365,11.2118,296.2000000000001,295,676755
19524,Alan Rangel,PHI,13.62,1.62,21.234,0,0.6451,65.6,67,660604
sa3022948,Riley Gowens,CHW,10,0,10,0,0.5969,53.300000000000004,52,803035
20271,Daysbel Hernández,,24,0,24,0,0.646,100.10000000000002,95,678226
31261,Chris Roycroft,ATH,52,0,52,0,6.9293,223.10000000000002,230,688297
19795,Keegan Thompson,COL,40,0,40,0,0.6093,139.6,146,624522
sa3018174,Chen Zhong-Ao Zhuang,ATH,8,0,8,0,0.6364,38.10000000000001,39,800018
6655,Craig Kimbrel,KCR,14,0,14,0,0.7173,59.800000000000026,56,518886
sa3019367,Jhancarlos Lara,WSN,14,0,14,0,0.646,67.10000000000002,64,702910
33568,Brandyn Garcia,ARI,46,0,46,0,3.9679,203.20000000000005,207,805299
26429,Cody Laweryson,MIN,50,0,50,0,4.2707,189.29999999999998,197,689520
30085,Ben Casparius,LAD,55,0,55,0,13.2996,248.5,248,676508
23488,Ron Marinaccio,MIN,40,0,40,0,0.6518,153.7,153,676760
27984,Jose Corniell,TEX,10,0,10,0,0.6435,53.300000000000004,52,692030
23313,José Buttó,SFG,64,0,64,2.4,13.4635,326.9,327,676130
21584,Tristan Beck,SFG,20,0,20,0,0.6766,76.1,78,663941
sa3017130,Griff McGarry,LAD,10,0,10,0,0.6451,49.300000000000004,48,676046
29114,Jedixson Paez,BOS,52,0,52,0,6.2077,202.30000000000004,213,699151
sa3018139,Trenton Denholm,CLE,1.62,1.62,9.234,0,0,19.000000000000007,22,671143
31989,Thomas Harrington,PIT,11.62,1.62,19.1668,0,0.6537,64.69999999999999,69,802419
24914,Lazaro Estrada,TOR,32,0,32,0,0.6494,129.3,127,681751
sa3022735,Zach Franklin,NYM,8,0,8,0,0.5969,36.7,35,702103
12972,Joe Ross,TEX,34,0,34,0,0.6469,134.40000000000003,141,605452
sa3014851,Adam Laskey,COL,8,0,8,0,0.6093,30.500000000000007,34,669445
29934,Riley Martin,CHC,20,0,20,0,0.7212,84.60000000000001,82,702303
25590,Adam Macko,TEX,18,0,18,0,0.6494,78.40000000000002,78,671936
19932,Trevor Stephan,CLE,18,0,18,0,0.679,78.40000000000002,78,663986
26443,Sam Aldegheri,LAA,4.86,4.86,27.2421,0,0,57.900000000000006,65,691951
31743,David Sandlin,CHW,18,0,18,0,0.5969,64.50000000000001,66,689818
29519,Gordon Graceffo,STL,44,0,44,0,0.6663,176.10000000000002,184,700669
sa3023099,Tate Kuehner,MIL,12,0,12,0,0.621,55.90000000000001,55,804249
sa3020483,Jared Lyons,CIN,1.62,1.62,9.234,0,0,18.000000000000007,21,805723
sa3015446,Yoniel Curet,DET,1.62,1.62,9.234,0,0,28.900000000000013,30,692414
21032,Emmanuel Clase,CLE,1,0,1,0,0,6.800000000000001,7,661403
9761,Joe Kelly,,1,0,1,0,0,6.800000000000001,7,523260
22116,Hagen Danner,LAA,18,0,18,0,0.6526,61.500000000000014,63,668470
26257,Joey Estes,ATH,30,0,30,0,0.6364,104.9,110,683155
33664,Andrew Sears,DET,6,0,6,0,0.6028,24.500000000000007,25,808825
27014,Jose Franco,CIN,14,0,14,0,0.6526,57.20000000000003,56,683742
4301,Justin Wilson,,1,0,1,0,0,6.800000000000001,7,458677
14916,Jon Gray,,1,0,1,0,0,6.800000000000001,7,592351
22387,Josh Winckowski,TOR,1,0,1,0,0,6.800000000000001,7,670174
27695,Brian Van Belle,TBR,1,0,1,0,0,6.800000000000001,7,687003
